year,jday,tmin,tmax,rain,rad
2,334,18.3,30.1,0.0,0.6
2,335,18.2,30.8,0.0,0.8
2,336,17.5,30.0,0.0,0.7
2,337,18.1,30.1,0.0,1.0
2,338,18.0,31.0,0.0,0.8
2,339,18.1,30.1,0.0,0.8
2,340,19.2,31.2,0.0,0.8
2,341,19.1,29.9,0.0,0.7
2,342,18.1,25.3,21.9,1.4
2,343,19.8,28.1,9.5,0.8
2,344,19.5,29.3,0.0,1.4
2,345,18.9,29.0,19.4,0.7
2,346,20.2,30.1,0.0,0.7
2,347,18.7,29.9,2.7,0.5
2,348,20.2,30.1,0.2,0.7
2,349,19.1,29.6,0.0,0.8
2,350,19.5,32.4,0.7,0.7
2,351,17.9,29.5,0.0,0.5
2,352,16.3,30.0,0.0,1.0
2,353,18.9,29.4,0.0,0.7
2,354,18.8,29.1,0.0,0.5
2,355,18.0,29.1,0.0,0.5
2,356,19.9,29.4,0.0,1.0
2,357,17.2,31.7,0.0,1.3
2,358,17.0,27.4,0.0,0.8
2,359,16.6,32.0,0.0,1.4
2,360,18.5,31.3,0.0,1.3
2,361,18.1,29.8,0.0,0.7
2,362,17.1,30.2,0.0,1.0
2,363,19.8,30.2,0.0,0.8
2,364,18.4,27.2,0.0,0.5
2,365,18.4,29.9,0.0,0.7
3,1,17.3,29.3,0.0,0.7
3,2,19.3,28.2,0.0,0.8
3,3,18.7,32.5,0.0,0.8
3,4,18.0,31.2,0.0,0.8
3,5,17.9,29.1,0.0,0.8
3,6,15.4,29.0,0.0,0.8
3,7,17.8,27.3,0.0,1.3
3,8,17.4,31.2,0.0,1.5
3,9,19.5,28.4,0.0,0.8
3,10,19.1,29.4,0.0,1.4
3,11,19.7,30.6,0.0,0.8
3,12,19.1,32.9,0.0,0.8
3,13,18.0,32.6,0.0,0.8
3,14,17.0,30.4,0.0,0.7
3,15,17.4,28.5,0.0,0.6
3,16,18.2,32.0,0.0,0.7
3,17,17.5,31.7,0.0,1.2
3,18,19.3,30.6,0.0,1.2
3,19,15.7,31.7,0.0,1.4
3,20,15.8,29.1,0.0,0.8
3,21,20.3,33.0,0.0,1.4
3,22,18.4,32.4,0.0,1.3
3,23,17.1,31.1,0.0,0.7
3,24,16.8,28.7,0.0,0.6
3,25,18.1,30.6,0.0,0.8
3,26,17.4,30.6,0.0,0.7
3,27,18.4,30.8,0.0,1.3
3,28,19.6,27.4,0.0,0.8
3,29,14.7,34.6,0.0,1.1
3,30,17.1,34.4,0.0,0.7
3,31,18.5,30.8,38.4,0.3
3,32,19.0,29.9,0.0,0.4
3,33,19.7,32.8,3.3,0.7
3,34,19.2,30.4,0.0,0.7
3,35,17.2,29.2,0.0,0.4
3,36,19.7,29.2,0.0,0.5
3,37,15.0,30.9,0.0,0.6
3,38,17.2,33.3,0.0,0.5
3,39,19.2,28.2,9.2,0.3
3,40,17.9,27.1,0.0,0.6
3,41,17.4,30.8,0.0,0.6
3,42,18.7,32.5,0.0,0.6
3,43,18.3,30.4,0.0,0.6
3,44,18.7,31.4,0.0,0.7
3,45,15.9,27.1,0.0,0.6
3,46,17.7,33.1,0.0,1.0
3,47,17.4,30.1,0.0,0.5
3,48,16.9,32.6,0.0,0.6
3,49,16.6,32.4,0.0,0.6
3,50,18.4,33.1,0.0,0.6
3,51,18.0,27.8,0.7,0.3
3,52,19.0,32.1,0.2,0.4
3,53,20.1,32.9,18.1,0.5
3,54,20.4,33.9,2.1,0.4
3,55,18.8,30.1,0.0,0.6
3,56,17.1,32.5,0.0,1.2
3,57,20.5,30.7,0.2,0.7
3,58,16.9,30.5,0.0,1.3
3,59,17.8,31.7,4.1,1.2
3,60,20.1,25.3,2.2,0.7
3,61,19.5,29.6,0.9,0.6
3,62,19.6,32.3,0.7,0.5
3,63,17.7,32.6,0.0,0.7
3,64,19.3,32.9,0.0,0.6
3,65,15.7,29.9,13.1,0.6
3,66,19.1,32.7,82.1,1.0
3,67,20.2,32.1,0.0,0.7
3,68,19.1,34.9,0.0,0.8
3,69,18.9,31.7,0.0,0.9
3,70,18.9,33.1,0.0,1.2
3,71,19.2,32.6,0.0,1.1
3,72,20.5,34.0,0.0,0.7
3,73,19.4,29.6,10.4,0.4
3,74,19.0,32.7,0.6,0.4
3,75,19.3,29.4,11.3,0.9
3,76,16.3,31.7,0.0,0.7
3,77,18.1,28.2,0.0,1.2
3,78,18.9,34.0,0.0,1.1
3,79,20.7,33.6,0.0,0.9
3,80,16.7,33.5,0.0,1.2
3,81,21.7,34.7,0.0,0.7
3,82,18.3,31.1,0.0,0.5
3,83,18.6,33.0,0.0,0.7
3,84,19.4,29.2,3.7,0.6
3,85,18.3,32.7,0.2,0.6
3,86,18.4,30.0,22.7,0.5
3,87,19.1,29.1,1.6,0.8
3,88,19.6,29.4,19.0,0.5
3,89,19.7,29.8,12.4,0.7
3,90,18.2,28.9,26.2,0.6
3,91,18.8,31.1,9.2,0.9
3,92,18.3,31.4,34.9,1.1
3,93,18.4,29.3,0.2,0.4
3,94,18.1,30.7,1.7,0.5
3,95,18.9,29.3,1.4,0.6
3,96,18.7,30.6,0.0,0.7
3,97,18.3,32.7,0.0,0.6
3,98,16.8,33.4,0.2,0.5
3,99,19.4,29.5,0.0,0.7
3,100,19.8,28.9,0.2,0.8
3,101,18.6,31.7,21.2,0.5
3,102,19.4,28.8,0.2,0.5
3,103,18.6,29.9,0.0,0.7
3,104,19.4,27.1,0.8,0.5
3,105,17.1,31.2,0.0,1.0
3,106,18.0,34.1,0.0,0.7
3,107,19.3,29.9,0.0,0.7
3,108,19.6,29.1,0.2,1.0
3,109,18.0,27.3,0.2,0.6
3,110,17.8,26.9,31.7,0.9
3,111,19.0,30.1,0.0,0.6
3,112,17.5,29.3,0.2,0.6
3,113,17.1,30.0,12.1,1.2
3,114,18.1,28.1,68.6,0.9
3,115,19.2,29.9,0.2,1.0
3,116,19.2,25.4,14.4,0.7
3,117,19.0,30.2,0.0,1.1
3,118,18.4,30.9,0.0,0.6
3,119,17.3,26.5,2.2,1.0
3,120,18.3,28.8,0.2,1.0
3,121,16.7,29.3,0.2,0.5
3,122,19.6,25.9,0.2,0.4
3,123,18.0,29.6,0.2,0.5
3,124,18.4,28.8,0.0,0.6
3,125,17.0,26.6,1.9,0.6
3,126,16.7,28.6,0.0,0.6
3,127,21.5,28.1,0.0,0.8
3,128,17.0,30.2,0.0,1.0
3,129,16.9,30.2,0.0,1.2
3,130,16.9,27.4,0.3,0.5
3,131,17.4,21.5,0.8,0.9
3,132,19.5,26.3,5.1,1.1
3,133,18.6,25.7,1.2,0.4
3,134,16.1,28.5,0.0,0.5
3,135,19.1,32.0,0.0,0.5
3,136,16.4,27.5,0.0,0.6
3,137,16.5,29.8,0.0,0.6
3,138,15.3,21.4,1.9,0.9
3,139,17.1,24.0,1.0,0.5
3,140,16.2,32.3,0.0,0.6
3,141,18.6,28.9,0.2,0.2
3,142,16.5,27.1,0.2,0.3
3,143,18.1,23.8,0.0,0.5
3,144,17.3,26.4,0.4,0.8
3,145,16.7,21.1,0.2,1.0
3,146,18.0,21.5,1.9,0.5
3,147,17.7,30.0,0.2,0.8
3,148,16.7,25.5,0.0,1.2
3,149,15.9,29.1,1.7,0.5
3,150,16.1,23.4,3.2,1.1
3,151,16.9,27.1,0.0,0.6
3,152,16.4,29.9,0.3,0.5
3,153,16.1,27.2,0.0,0.4
3,154,12.7,28.3,0.0,0.6
3,155,17.1,27.4,0.0,0.9
3,156,15.3,27.6,0.0,0.6
3,157,16.0,28.9,0.0,1.2
3,158,16.0,27.8,0.0,0.8
3,159,17.6,26.7,0.2,0.5
3,160,16.3,29.2,0.0,1.1
3,161,16.6,29.2,0.0,0.5
3,162,16.2,28.9,0.0,0.5
3,163,17.5,26.0,0.0,0.7
3,164,14.8,28.6,0.0,0.3
3,165,16.4,25.8,0.0,0.8
3,166,15.7,31.6,0.0,0.6
3,167,14.8,25.5,0.0,0.4
3,168,16.5,27.3,0.0,0.5
3,169,15.6,24.9,0.3,0.5
3,170,16.6,29.3,0.0,0.3
3,171,17.3,31.1,0.0,0.6
3,172,16.8,26.0,0.5,0.5
3,173,14.8,28.0,0.0,0.5
3,174,13.2,28.3,0.0,1.1
3,175,14.7,26.0,0.0,0.5
3,176,13.5,25.3,0.0,0.7
3,177,15.3,21.0,0.2,0.3
3,178,16.0,26.3,0.0,0.5
3,179,16.4,28.5,0.0,0.6
3,180,14.7,27.1,0.0,0.5
3,181,14.2,28.9,0.0,0.6
3,182,17.6,29.3,0.0,0.7
3,183,15.8,27.9,0.0,0.9
3,184,14.7,25.6,0.0,0.6
3,185,15.3,25.6,0.0,0.4
3,186,16.5,26.6,0.0,0.6
3,187,14.2,29.3,0.0,0.6
3,188,12.2,23.5,0.2,0.4
3,189,13.6,26.0,0.2,0.7
3,190,14.6,25.2,0.0,1.3
3,191,13.3,24.8,0.0,0.6
3,192,16.4,22.8,0.0,0.4
3,193,13.6,29.1,0.0,0.5
3,194,14.5,28.1,0.0,0.5
3,195,14.2,25.5,0.0,0.2
3,196,14.5,26.7,0.0,0.5
3,197,14.4,26.6,0.0,0.5
3,198,15.7,23.7,0.0,0.4
3,199,15.0,26.7,0.0,0.5
3,200,10.7,28.4,0.0,0.5
3,201,15.5,29.0,0.0,0.5
3,202,16.2,28.6,0.0,0.6
3,203,12.1,22.4,0.2,0.5
3,204,17.2,25.2,0.0,1.1
3,205,10.0,26.1,0.0,0.8
3,206,14.9,26.6,0.0,0.6
3,207,15.9,28.7,0.0,0.8
3,208,12.0,23.5,0.0,0.6
3,209,16.4,27.4,0.0,0.3
3,210,12.9,28.5,0.0,0.2
3,211,14.9,24.0,0.0,1.0
3,212,14.0,26.4,0.0,0.9
3,213,16.6,29.1,0.0,0.4
3,214,13.6,26.3,0.0,0.6
3,215,13.7,25.7,0.0,0.7
3,216,14.9,28.5,0.0,1.1
3,217,15.4,28.0,0.0,0.6
3,218,16.7,28.2,0.0,1.1
3,219,13.5,23.1,0.0,1.3
3,220,14.9,25.8,0.0,0.6
3,221,15.9,28.0,0.0,0.6
3,222,12.6,28.8,0.0,0.7
3,223,15.7,27.7,0.0,0.5
3,224,15.5,27.3,0.0,0.3
3,225,14.8,28.1,0.0,0.6
3,226,17.0,25.0,0.2,0.3
3,227,13.3,27.2,0.0,0.8
3,228,13.6,29.3,0.0,0.5
3,229,15.2,24.2,0.0,0.6
3,230,15.9,28.2,0.0,0.5
3,231,13.5,23.5,0.0,0.6
3,232,16.5,27.2,0.0,1.1
3,233,15.8,28.3,0.0,0.9
3,234,14.1,28.7,0.0,0.7
3,235,16.8,28.1,0.0,0.6
3,236,16.4,29.0,0.0,0.6
3,237,16.5,31.0,0.0,1.1
3,238,16.6,23.7,0.0,1.3
3,239,12.7,25.0,0.0,1.2
3,240,13.3,29.5,0.0,0.7
3,241,13.6,27.2,0.0,0.5
3,242,14.7,28.2,0.0,0.7
3,243,14.7,24.7,0.0,0.5
3,244,15.2,27.3,0.0,0.6
3,245,13.7,27.5,0.0,1.3
3,246,15.7,30.4,0.0,0.7
3,247,15.7,29.2,0.0,0.4
3,248,13.6,28.6,0.0,0.7
3,249,15.4,27.5,0.0,0.6
3,250,16.1,28.4,0.0,0.7
3,251,15.2,27.7,0.0,0.5
3,252,16.3,25.0,0.0,0.7
3,253,15.8,29.9,0.0,1.4
3,254,13.7,29.6,0.0,1.4
3,255,12.3,28.5,0.0,0.6
3,256,13.8,30.5,0.0,1.2
3,257,14.4,30.3,0.0,0.8
3,258,13.6,29.2,0.0,0.6
3,259,15.6,28.3,2.9,0.9
3,260,14.7,28.6,0.0,0.6
3,261,15.3,29.7,0.0,1.2
3,262,14.6,28.2,0.0,0.8
3,263,15.9,29.9,0.0,0.6
3,264,16.3,28.8,0.0,0.7
3,265,16.0,28.0,0.0,0.6
3,266,14.6,27.7,0.0,1.2
3,267,15.0,28.7,0.0,0.4
3,268,17.1,30.2,0.0,0.7
3,269,16.4,29.5,0.0,1.3
3,270,13.8,31.7,0.0,0.8
3,271,15.4,30.2,0.0,0.6
3,272,13.8,25.5,0.0,0.7
3,273,14.9,30.1,0.0,0.9
3,274,16.2,28.3,0.0,0.6
3,275,15.1,30.3,0.0,1.1
3,276,17.1,28.9,0.0,0.7
3,277,14.6,29.3,0.0,0.6
3,278,18.0,28.0,10.2,0.9
3,279,17.6,27.9,46.8,0.4
3,280,17.0,27.0,11.8,0.5
3,281,16.2,34.9,0.0,0.6
3,282,16.1,30.5,0.0,1.1
3,283,16.7,29.1,0.0,0.9
3,284,18.5,29.6,0.0,1.3
3,285,15.4,30.9,2.7,0.5
3,286,17.3,35.1,0.0,1.1
3,287,17.5,34.5,0.0,0.5
3,288,17.1,29.4,0.0,0.6
3,289,16.0,29.9,0.0,1.0
3,290,18.3,29.9,0.0,0.6
3,291,17.9,31.5,0.0,0.8
3,292,17.6,29.7,0.0,1.2
3,293,14.4,32.2,0.0,0.6
3,294,17.6,29.8,0.0,1.0
3,295,16.1,32.3,0.0,0.6
3,296,17.5,29.5,0.0,0.5
3,297,16.1,32.0,0.0,0.9
3,298,16.9,30.2,0.0,0.5
3,299,18.2,29.6,0.0,0.6
3,300,16.7,30.4,0.0,0.6
3,301,14.3,33.4,0.0,0.5
3,302,17.3,32.5,0.0,0.5
3,303,18.8,32.7,0.0,1.3
3,304,16.9,32.6,0.0,1.1
3,305,14.9,30.7,0.0,0.6
3,306,14.6,31.7,0.0,0.6
3,307,16.9,30.0,0.0,1.3
3,308,17.2,24.0,0.7,0.7
3,309,16.7,29.6,0.3,1.3
3,310,18.3,26.6,0.7,1.1
3,311,15.3,28.4,0.0,0.6
3,312,17.2,30.5,0.0,0.6
3,313,18.6,26.6,0.3,0.5
3,314,16.1,29.3,0.2,1.0
3,315,17.3,24.8,0.3,0.4
3,316,18.8,27.4,0.7,0.5
3,317,17.3,31.5,0.0,0.6
3,318,17.9,30.5,0.0,1.1
3,319,16.3,26.1,21.2,0.6
3,320,17.2,28.6,0.3,0.5
3,321,18.7,26.5,5.1,0.7
3,322,18.9,30.4,0.0,0.6
3,323,18.6,28.1,0.0,0.7
3,324,16.7,31.2,0.0,0.5
3,325,17.6,28.4,2.8,0.7
3,326,19.0,28.8,10.5,1.2
3,327,17.2,33.0,0.0,0.7
3,328,15.5,29.8,0.0,0.7
3,329,19.4,31.4,0.0,0.5
3,330,15.1,28.5,0.0,0.5
3,331,17.4,28.5,0.2,0.6
3,332,18.9,30.1,0.0,0.8
3,333,18.3,26.5,19.1,0.5
3,334,16.6,28.6,0.2,0.9
3,335,19.4,27.3,0.4,0.6
3,336,18.5,29.1,0.2,0.4
3,337,18.2,26.0,5.1,0.9
3,338,19.3,26.8,24.0,0.5
3,339,18.6,30.5,0.5,0.6
3,340,18.0,27.8,0.0,1.1
3,341,19.3,27.5,9.0,0.7
3,342,18.1,27.8,8.1,0.7
3,343,18.4,28.3,2.3,0.7
3,344,18.4,28.3,0.2,0.7
3,345,18.8,30.1,0.0,0.7
3,346,19.1,26.4,8.6,1.0
3,347,18.7,30.7,0.2,0.7
3,348,17.9,30.0,0.0,0.5
3,349,17.5,30.5,0.0,0.8
3,350,18.6,27.1,0.2,1.4
3,351,18.2,29.6,11.9,0.8
3,352,19.2,29.9,0.0,0.7
3,353,18.8,28.5,0.2,0.8
3,354,19.1,28.2,1.7,1.1
3,355,18.0,28.4,0.0,0.7
3,356,18.7,26.5,0.9,0.8
3,357,19.7,28.8,0.2,0.5
3,358,18.9,32.5,0.2,0.3
3,359,18.4,29.4,20.0,0.6
3,360,18.0,29.3,10.2,0.5
3,361,19.3,31.7,0.0,1.2
3,362,17.1,29.9,0.0,1.2
3,363,18.1,30.5,0.0,1.1
3,364,17.7,29.3,0.0,0.7
3,365,18.4,31.4,0.0,0.7
4,1,19.4,29.7,12.8,0.6
4,2,18.0,27.0,0.0,1.4
4,3,17.4,29.6,0.0,0.8
4,4,18.0,31.0,0.0,0.7
4,5,18.5,29.6,0.0,0.7
4,6,17.4,30.9,0.0,0.7
4,7,19.5,29.4,0.0,0.8
4,8,19.5,32.0,0.0,0.6
4,9,18.4,31.0,0.0,0.7
4,10,18.5,30.7,0.0,0.8
4,11,17.9,33.3,0.0,0.6
4,12,17.7,30.3,0.0,0.6
4,13,18.5,29.1,0.0,0.4
4,14,17.8,29.3,0.0,0.8
4,15,18.9,27.3,0.0,0.6
4,16,17.8,32.7,0.0,0.7
4,17,21.2,31.6,0.0,0.4
4,18,17.3,31.5,0.0,0.6
4,19,17.4,30.7,0.0,0.8
4,20,17.7,29.4,0.0,1.4
4,21,18.1,30.8,0.0,1.1
4,22,19.3,33.3,0.0,0.7
4,23,17.1,31.7,0.0,0.7
4,24,18.8,29.5,0.0,0.6
4,25,17.6,29.7,0.0,0.5
4,26,16.9,31.1,0.0,1.1
4,27,16.2,27.7,0.0,0.7
4,28,19.2,30.4,0.0,0.8
4,29,19.0,30.6,0.2,0.4
4,30,17.3,31.4,0.0,0.9
4,31,17.8,30.6,0.0,1.1
4,32,19.1,33.1,0.0,0.8
4,33,17.0,30.2,0.0,0.7
4,34,18.6,33.8,0.8,0.8
4,35,17.7,28.1,0.2,0.7
4,36,17.4,28.4,0.0,1.1
4,37,20.0,28.3,0.8,0.4
4,38,18.0,30.8,0.0,1.1
4,39,16.1,30.6,0.0,1.0
4,40,18.6,32.0,0.0,0.6
4,41,16.9,31.4,0.0,0.5
4,42,19.6,32.4,0.0,0.7
4,43,17.7,30.5,0.0,0.6
4,44,17.1,31.5,0.0,0.6
4,45,15.7,31.0,0.0,1.2
4,46,19.5,31.1,0.0,1.0
4,47,17.3,31.3,0.0,0.6
4,48,20.0,33.2,0.2,1.1
4,49,18.6,31.6,0.0,1.1
4,50,17.4,30.8,0.2,0.5
4,51,20.0,31.1,0.4,0.3
4,52,17.8,30.6,0.0,0.4
4,53,16.2,32.0,0.2,0.5
4,54,19.7,31.9,0.3,0.6
4,55,18.3,28.2,0.0,1.2
4,56,19.7,32.3,19.5,0.5
4,57,17.0,31.0,0.2,0.7
4,58,18.8,27.4,0.8,0.5
4,59,19.2,28.3,18.0,0.5
4,60,18.9,33.2,8.9,0.4
4,61,18.2,33.7,0.0,0.7
4,62,19.1,30.1,0.0,0.7
4,63,14.7,31.5,0.0,0.5
4,64,18.7,31.3,0.0,0.5
4,65,14.5,32.0,0.0,0.7
4,66,18.7,34.0,0.0,0.7
4,67,17.0,32.5,0.0,0.5
4,68,19.5,30.0,0.0,0.9
4,69,18.4,34.0,0.0,1.3
4,70,19.2,32.7,0.0,0.6
4,71,14.6,33.8,0.0,0.8
4,72,15.3,33.3,0.0,0.9
4,73,15.1,32.8,0.0,1.2
4,74,19.6,32.2,0.0,0.7
4,75,18.4,33.4,0.0,0.7
4,76,20.4,30.6,0.0,0.8
4,77,18.4,32.5,0.0,1.0
4,78,19.9,28.2,0.0,0.5
4,79,19.2,33.3,0.0,0.8
4,80,18.8,33.2,0.0,0.9
4,81,17.8,28.9,16.4,0.7
4,82,14.8,34.0,0.0,0.7
4,83,15.0,28.3,0.0,0.5
4,84,23.3,32.4,0.0,0.8
4,85,23.0,32.7,0.0,0.6
4,86,23.7,34.1,0.0,0.9
4,87,17.7,32.5,0.0,1.0
4,88,24.0,32.3,0.0,0.8
4,89,19.0,30.0,0.5,1.2
4,90,19.0,28.9,15.4,0.5
4,91,19.0,32.7,3.4,0.8
4,92,19.5,26.3,0.0,1.2
4,93,17.8,31.0,0.0,0.7
4,94,19.0,31.3,0.0,1.0
4,95,18.9,29.9,0.0,1.9
4,96,16.8,30.2,0.0,0.6
4,97,18.6,31.0,0.0,1.2
4,98,18.0,31.0,0.0,1.2
4,99,19.3,27.8,4.1,0.5
4,100,17.0,29.4,0.0,0.6
4,101,19.5,32.4,0.0,0.7
4,102,18.6,29.9,37.6,0.5
4,103,19.0,30.0,0.2,0.5
4,104,19.5,27.5,0.2,0.6
4,105,19.4,28.1,0.2,0.7
4,106,19.1,31.6,0.0,0.7
4,107,22.3,29.5,0.0,0.7
4,108,19.4,33.4,0.0,0.6
4,109,19.3,30.5,0.0,0.6
4,110,28.7,31.9,0.0,1.9
4,111,29.6,31.5,0.0,0.8
4,112,19.1,28.8,0.0,0.6
4,113,28.6,29.4,0.0,1.0
4,114,19.6,28.1,0.0,1.1
4,115,28.7,28.9,0.0,0.6
4,116,18.3,30.2,0.0,0.7
4,117,17.7,30.6,0.0,1.2
4,118,17.2,29.0,6.9,1.1
4,119,16.7,29.3,0.0,1.0
4,120,17.1,31.8,0.0,0.6
4,121,19.8,27.2,0.2,0.5
4,122,17.6,28.2,0.2,0.6
4,123,17.0,29.8,4.0,0.4
4,124,17.8,26.9,7.0,0.5
4,125,16.7,29.2,0.0,0.3
4,126,19.7,27.9,0.6,0.4
4,127,17.6,31.8,0.0,0.6
4,128,15.9,28.8,0.0,0.6
4,129,19.7,27.9,0.0,0.5
4,130,17.4,24.9,0.0,0.7
4,131,19.6,29.0,0.2,0.6
4,132,17.1,31.7,0.0,0.7
4,133,19.1,24.4,11.2,0.4
4,134,18.0,28.8,0.0,0.5
4,135,16.7,27.3,2.4,0.4
4,136,16.0,31.8,0.0,0.9
4,137,16.1,26.0,1.6,0.4
4,138,19.3,24.7,0.2,0.8
4,139,18.3,23.3,2.5,0.5
4,140,17.5,30.0,0.4,0.2
4,141,18.3,24.5,0.4,0.4
4,142,15.7,29.2,0.3,0.6
4,143,16.3,28.1,0.0,1.3
4,144,16.4,28.2,0.0,0.7
4,145,18.4,24.0,8.3,0.4
4,146,16.9,32.3,0.0,0.5
4,147,15.3,29.7,0.0,0.6
4,148,17.6,27.1,0.0,0.9
4,149,14.3,29.1,0.5,1.2
4,150,17.9,26.2,0.3,0.5
4,151,14.0,29.3,2.1,0.4
4,152,15.5,26.4,0.2,0.6
4,153,15.2,28.6,0.3,0.3
4,154,16.0,26.3,5.0,0.4
4,155,17.3,25.9,0.0,0.3
4,156,16.4,24.4,0.0,0.7
4,157,15.7,26.4,0.0,0.5
4,158,13.8,26.7,0.0,0.6
4,159,14.7,25.9,0.0,1.1
4,160,13.9,26.8,0.0,1.1
4,161,17.4,27.8,0.0,0.6
4,162,16.7,27.9,0.0,0.4
4,163,11.9,28.8,0.0,0.6
4,164,16.5,26.7,0.0,1.1
4,165,15.1,24.0,0.0,0.6
4,166,15.4,28.9,0.0,0.5
4,167,15.0,28.6,0.0,0.6
4,168,15.0,28.1,0.0,0.6
4,169,12.5,23.8,0.0,0.8
4,170,13.7,25.9,0.0,0.6
4,171,14.6,27.3,0.0,0.7
4,172,13.3,28.8,0.0,0.5
4,173,14.8,23.7,0.0,1.0
4,174,16.6,24.6,0.0,0.7
4,175,16.9,25.4,0.3,0.3
4,176,16.0,21.3,0.3,0.4
4,177,14.0,24.5,0.4,0.4
4,178,15.8,28.8,0.0,0.6
4,179,15.8,28.4,0.0,0.5
4,180,15.0,27.6,0.0,0.3
4,181,14.9,29.2,0.0,0.6
4,182,15.3,28.6,0.0,0.6
4,183,15.8,28.1,0.0,0.5
4,184,14.3,23.2,0.0,0.6
4,185,16.5,23.0,0.2,0.3
4,186,16.6,26.7,0.0,1.2
4,187,14.9,26.1,0.0,0.6
4,188,14.5,27.2,0.0,1.2
4,189,14.5,25.2,0.0,1.2
4,190,16.2,27.0,0.0,0.6
4,191,14.4,27.0,0.0,1.2
4,192,12.6,23.2,0.0,1.2
4,193,14.4,29.3,0.0,1.0
4,194,14.9,27.9,0.0,0.9
4,195,16.7,27.3,0.0,1.2
4,196,13.7,27.9,0.0,0.5
4,197,14.0,25.1,0.0,0.6
4,198,16.3,26.9,0.0,0.7
4,199,11.1,26.4,0.0,1.3
4,200,14.4,27.6,0.0,0.7
4,201,14.3,24.8,6.8,0.7
4,202,12.1,28.2,0.0,0.6
4,203,15.4,27.1,0.0,0.5
4,204,14.4,27.3,0.0,1.1
4,205,12.5,27.3,0.0,0.5
4,206,13.1,26.9,0.0,1.3
4,207,14.1,26.6,0.0,0.6
4,208,12.5,28.8,0.0,0.2
4,209,15.0,28.7,0.0,0.2
4,210,12.6,28.9,0.0,0.8
4,211,15.2,25.0,0.0,0.6
4,212,15.7,24.4,0.8,0.4
4,213,14.6,21.5,0.4,0.5
4,214,16.0,27.0,0.0,1.3
4,215,15.1,29.2,0.0,1.2
4,216,15.4,29.1,0.0,0.5
4,217,14.6,25.8,0.0,0.6
4,218,15.2,23.2,0.0,0.6
4,219,11.4,29.4,0.0,0.2
4,220,15.1,29.3,0.0,1.2
4,221,16.0,25.9,0.0,0.5
4,222,14.5,26.6,0.0,0.5
4,223,13.8,24.8,0.0,0.5
4,224,14.9,30.2,0.0,1.0
4,225,14.0,26.8,0.0,1.1
4,226,14.6,25.5,0.0,1.0
4,227,14.0,26.0,0.0,0.9
4,228,16.1,23.2,0.0,0.6
4,229,14.9,21.6,0.3,0.3
4,230,17.3,23.1,0.8,0.4
4,231,17.3,29.2,0.0,1.0
4,232,15.9,27.0,0.0,0.6
4,233,15.0,27.9,0.0,0.9
4,234,16.3,25.0,0.0,1.3
4,235,14.5,24.7,0.0,0.7
4,236,14.8,27.3,0.0,0.5
4,237,15.2,23.6,0.0,1.0
4,238,14.4,29.0,0.0,0.5
4,239,14.4,25.7,0.0,0.7
4,240,16.0,26.3,0.0,0.9
4,241,15.6,26.3,0.0,0.7
4,242,15.2,26.1,0.0,1.4
4,243,14.5,28.3,0.0,1.3
4,244,17.6,27.4,0.0,0.7
4,245,11.5,29.8,0.0,0.6
4,246,13.2,29.8,0.0,0.5
4,247,16.1,27.8,7.0,0.6
4,248,16.2,27.2,0.0,1.0
4,249,16.3,30.0,0.0,0.9
4,250,15.7,29.8,0.0,0.7
4,251,17.4,28.5,3.8,0.3
4,252,17.0,29.9,0.0,0.5
4,253,16.3,28.8,0.0,0.3
4,254,12.0,26.3,0.0,1.1
4,255,15.1,27.9,0.0,0.7
4,256,17.8,28.2,0.0,0.7
4,257,16.5,28.8,0.0,0.7
4,258,16.4,29.1,0.0,0.4
4,259,15.5,25.9,0.0,0.5
4,260,16.4,26.8,0.0,0.7
4,261,12.5,32.7,0.0,0.7
4,262,12.3,27.5,0.0,0.7
4,263,16.2,30.1,0.0,1.2
4,264,14.5,24.9,0.0,0.7
4,265,15.2,30.2,0.0,1.0
4,266,17.3,27.5,0.0,1.0
4,267,17.0,24.9,0.0,0.6
4,268,16.5,30.2,0.0,0.7
4,269,14.9,33.5,0.0,0.7
4,270,17.1,26.2,16.2,0.5
4,271,12.5,27.6,0.0,0.9
4,272,15.9,30.8,0.0,1.1
4,273,16.9,31.8,0.0,0.6
4,274,15.0,28.6,0.0,0.6
4,275,17.0,30.6,0.0,0.8
4,276,14.7,29.0,0.0,0.6
4,277,17.9,28.7,0.0,0.5
4,278,15.3,30.3,0.0,0.6
4,279,13.9,30.1,0.0,1.2
4,280,17.0,26.9,0.0,1.0
4,281,16.0,31.0,0.0,0.5
4,282,17.8,28.1,0.0,1.1
4,283,17.3,34.9,0.0,1.0
4,284,15.5,31.2,0.0,0.6
4,285,14.1,28.5,0.0,1.1
4,286,17.8,31.5,0.0,0.6
4,287,17.8,29.4,0.0,0.5
4,288,14.0,29.1,0.0,1.2
4,289,18.6,29.6,0.0,0.7
4,290,19.0,33.7,0.0,0.5
4,291,18.8,28.1,0.0,0.9
4,292,16.1,32.9,0.0,1.2
4,293,18.0,32.3,0.0,1.1
4,294,14.4,32.1,0.0,0.6
4,295,19.5,32.3,0.0,0.6
4,296,18.0,30.6,0.0,0.9
4,297,18.1,31.7,0.0,1.1
4,298,18.8,33.8,0.0,0.6
4,299,17.1,29.5,0.0,0.8
4,300,18.8,31.4,0.0,1.1
4,301,19.7,29.7,0.0,1.2
4,302,17.5,29.0,0.0,0.6
